order_id,order_date,order_time,pizza_id,pizza_name,pizza_category,pizza_size,quantity,unit_price,total_price
11717,2024-12-16,18:58:00,P01,Margherita,Classic,Small,1,6.8,6.8
11718,2024-01-17,20:30:00,P10,Four Cheese,Cheese,Large,2,15.62,31.24
11719,2024-05-11,14:07:00,P15,Truffle Mushroom,Specialty,Medium,3,19.0,57.0
11720,2024-02-11,10:05:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
11721,2024-11-24,19:07:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
11722,2024-10-14,11:22:00,P02,Pepperoni,Classic,Small,2,10.2,20.4
11723,2024-03-09,11:26:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
11724,2024-08-12,11:58:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
11725,2024-08-21,15:58:00,P10,Four Cheese,Cheese,Large,2,15.62,31.24
11726,2024-02-20,14:30:00,P01,Margherita,Classic,Small,2,6.8,13.6
11727,2024-03-15,11:27:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
11728,2024-03-08,20:41:00,P15,Truffle Mushroom,Specialty,Large,1,23.75,23.75
11729,2024-05-23,21:21:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
11730,2024-08-14,20:55:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
11731,2024-03-20,17:34:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
11732,2024-01-28,18:41:00,P09,Spinach Feta,Veggie,Large,2,11.88,23.76
11733,2024-04-02,14:47:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
11734,2024-12-10,16:30:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
11735,2024-05-22,19:34:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
11736,2024-12-23,19:49:00,P13,Farmhouse,Specialty,Medium,4,17.5,70.0
11737,2024-08-01,21:04:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
11738,2024-09-25,12:14:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
11739,2024-08-31,20:29:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
11740,2024-01-06,18:27:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
11741,2024-05-29,13:14:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
11742,2024-10-08,11:08:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
11743,2024-11-13,13:03:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
11744,2024-10-30,11:04:00,P01,Margherita,Classic,Large,1,10.0,10.0
11745,2024-05-13,19:53:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
11746,2024-11-02,21:30:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
11747,2024-05-05,18:06:00,P01,Margherita,Classic,Medium,1,8.0,8.0
11748,2024-07-24,12:19:00,P03,Hawaiian,Classic,Small,1,13.6,13.6
11749,2024-07-01,20:55:00,P11,Cheese Burst,Cheese,Small,1,14.03,14.03
11750,2024-08-15,21:17:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
11751,2024-02-27,17:48:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
11752,2024-12-10,17:34:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
11753,2024-01-26,13:41:00,P01,Margherita,Classic,Medium,1,8.0,8.0
11754,2024-08-27,13:33:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
11755,2024-11-27,20:41:00,P15,Truffle Mushroom,Specialty,Large,3,23.75,71.25
11756,2024-05-12,22:43:00,P12,Paneer Tikka,Specialty,Large,2,16.25,32.5
11757,2024-02-04,21:26:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
11758,2024-01-01,11:42:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
11759,2024-10-14,21:38:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
11760,2024-02-02,21:12:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
11761,2024-04-18,11:29:00,P06,Buffalo Chicken,Chicken,Small,1,8.92,8.92
11762,2024-09-22,16:32:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
11763,2024-02-08,22:55:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
11764,2024-06-10,13:38:00,P07,Veggie Garden,Veggie,Small,3,9.78,29.34
11765,2024-07-27,15:04:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
11766,2024-05-18,15:31:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
11767,2024-05-18,10:31:00,P11,Cheese Burst,Cheese,Medium,2,16.5,33.0
11768,2024-03-23,20:31:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
11769,2024-11-12,18:27:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
11770,2024-03-31,19:56:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
11771,2024-10-21,11:16:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
11772,2024-01-01,22:31:00,P12,Paneer Tikka,Specialty,Small,1,11.05,11.05
11773,2024-05-04,19:17:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
11774,2024-08-31,17:04:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
11775,2024-01-16,14:53:00,P12,Paneer Tikka,Specialty,XL,3,19.5,58.5
11776,2024-05-20,21:15:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
11777,2024-03-19,14:20:00,P10,Four Cheese,Cheese,Large,4,15.62,62.48
11778,2024-05-06,16:37:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
11779,2024-06-05,22:31:00,P03,Hawaiian,Classic,Small,2,13.6,27.2
11780,2024-04-21,19:26:00,P12,Paneer Tikka,Specialty,XL,1,19.5,19.5
11781,2024-12-19,22:48:00,P01,Margherita,Classic,Small,1,6.8,6.8
11782,2024-06-09,13:17:00,P13,Farmhouse,Specialty,Large,2,21.88,43.76
11783,2024-07-16,21:43:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
11784,2024-09-10,19:55:00,P09,Spinach Feta,Veggie,Medium,2,9.5,19.0
11785,2024-01-20,22:27:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
11786,2024-06-10,10:22:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
11787,2024-04-24,15:04:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
11788,2024-06-20,11:08:00,P09,Spinach Feta,Veggie,Medium,2,9.5,19.0
11789,2024-10-25,13:41:00,P01,Margherita,Classic,Medium,1,8.0,8.0
11790,2024-11-16,11:40:00,P07,Veggie Garden,Veggie,XL,2,17.25,34.5
11791,2024-11-06,19:17:00,P02,Pepperoni,Classic,Large,3,15.0,45.0
11792,2024-12-08,13:25:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
11793,2024-02-13,13:04:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
11794,2024-10-11,13:46:00,P10,Four Cheese,Cheese,Large,2,15.62,31.24
11795,2024-12-20,15:48:00,P01,Margherita,Classic,Small,1,6.8,6.8
11796,2024-07-18,21:20:00,P01,Margherita,Classic,Medium,1,8.0,8.0
11797,2024-05-15,19:51:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
11798,2024-04-25,14:20:00,P01,Margherita,Classic,Large,1,10.0,10.0
11799,2024-06-03,15:04:00,P01,Margherita,Classic,Small,1,6.8,6.8
11800,2024-12-06,22:07:00,P01,Margherita,Classic,Small,1,6.8,6.8
11801,2024-12-07,11:03:00,P14,Mexican Green,Specialty,Medium,2,10.0,20.0
11802,2024-01-04,14:14:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
11803,2024-07-31,20:53:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
11804,2024-04-29,13:10:00,P04,BBQ Chicken,Chicken,Medium,4,13.5,54.0
11805,2024-01-19,18:18:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
11806,2024-08-19,19:27:00,P11,Cheese Burst,Cheese,Small,2,14.03,28.06
11807,2024-09-17,18:02:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
11808,2024-10-08,19:23:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
11809,2024-08-08,22:06:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
11810,2024-12-08,20:41:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
11811,2024-11-24,21:55:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
11812,2024-07-16,20:37:00,P11,Cheese Burst,Cheese,Small,1,14.03,14.03
11813,2024-12-06,12:24:00,P03,Hawaiian,Classic,Medium,2,16.0,32.0
11814,2024-08-18,13:21:00,P01,Margherita,Classic,Large,1,10.0,10.0
11815,2024-09-13,11:16:00,P01,Margherita,Classic,Medium,2,8.0,16.0
11816,2024-07-19,18:52:00,P15,Truffle Mushroom,Specialty,Large,2,23.75,47.5
11817,2024-12-09,19:19:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
11818,2024-07-27,22:28:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
11819,2024-02-05,16:26:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
11820,2024-05-25,11:53:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
11821,2024-05-16,12:06:00,P03,Hawaiian,Classic,Small,1,13.6,13.6
11822,2024-11-09,18:58:00,P02,Pepperoni,Classic,Large,4,15.0,60.0
11823,2024-08-15,11:30:00,P09,Spinach Feta,Veggie,Large,1,11.88,11.88
11824,2024-09-29,15:52:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
11825,2024-02-08,18:41:00,P09,Spinach Feta,Veggie,Small,3,8.07,24.21
11826,2024-11-10,15:37:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
11827,2024-08-30,22:39:00,P01,Margherita,Classic,Medium,2,8.0,16.0
11828,2024-09-21,10:15:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
11829,2024-12-23,16:58:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
11830,2024-02-16,21:09:00,P04,BBQ Chicken,Chicken,Small,1,11.47,11.47
11831,2024-05-23,20:23:00,P15,Truffle Mushroom,Specialty,Large,1,23.75,23.75
11832,2024-05-15,20:40:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
11833,2024-01-26,16:14:00,P08,Veggie Supreme,Veggie,Medium,2,15.5,31.0
11834,2024-01-15,12:15:00,P11,Cheese Burst,Cheese,Small,1,14.03,14.03
11835,2024-07-25,18:32:00,P12,Paneer Tikka,Specialty,Large,3,16.25,48.75
11836,2024-08-03,15:10:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
11837,2024-09-15,18:05:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
11838,2024-10-13,16:15:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
11839,2024-03-15,11:16:00,P14,Mexican Green,Specialty,Large,3,12.5,37.5
11840,2024-06-25,12:58:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
11841,2024-11-06,19:07:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
11842,2024-12-21,17:57:00,P06,Buffalo Chicken,Chicken,Large,2,13.12,26.24
11843,2024-08-02,17:29:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
11844,2024-10-07,16:27:00,P09,Spinach Feta,Veggie,Medium,3,9.5,28.5
11845,2024-12-26,11:58:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
11846,2024-12-02,10:26:00,P03,Hawaiian,Classic,Medium,2,16.0,32.0
11847,2024-01-07,17:02:00,P02,Pepperoni,Classic,Large,3,15.0,45.0
11848,2024-12-15,10:50:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
11849,2024-04-07,15:42:00,P13,Farmhouse,Specialty,Small,1,14.88,14.88
11850,2024-07-01,18:52:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
11851,2024-08-15,10:42:00,P04,BBQ Chicken,Chicken,Small,3,11.47,34.41
11852,2024-12-23,20:07:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
11853,2024-01-01,14:57:00,P13,Farmhouse,Specialty,Small,1,14.88,14.88
11854,2024-10-03,11:37:00,P12,Paneer Tikka,Specialty,Large,2,16.25,32.5
11855,2024-12-26,15:39:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
11856,2024-06-18,11:19:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
11857,2024-11-11,18:40:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
11858,2024-04-24,21:44:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
11859,2024-10-15,10:03:00,P12,Paneer Tikka,Specialty,Small,1,11.05,11.05
11860,2024-01-04,20:47:00,P11,Cheese Burst,Cheese,Medium,2,16.5,33.0
11861,2024-09-28,19:05:00,P11,Cheese Burst,Cheese,Small,1,14.03,14.03
11862,2024-10-19,15:41:00,P10,Four Cheese,Cheese,XL,2,18.75,37.5
11863,2024-08-18,16:41:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
11864,2024-10-12,19:56:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
11865,2024-01-06,17:01:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
11866,2024-06-16,18:51:00,P14,Mexican Green,Specialty,Small,2,8.5,17.0
11867,2024-12-06,11:04:00,P01,Margherita,Classic,Large,1,10.0,10.0
11868,2024-12-10,13:09:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
11869,2024-06-22,16:23:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
11870,2024-10-27,22:09:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
11871,2024-11-05,15:12:00,P12,Paneer Tikka,Specialty,Medium,3,13.0,39.0
11872,2024-12-06,20:53:00,P03,Hawaiian,Classic,Small,1,13.6,13.6
11873,2024-01-15,11:57:00,P07,Veggie Garden,Veggie,Large,2,14.38,28.76
11874,2024-04-24,10:19:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
11875,2024-06-26,15:14:00,P11,Cheese Burst,Cheese,Medium,3,16.5,49.5
11876,2024-04-29,19:21:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
11877,2024-07-19,21:21:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
11878,2024-11-09,16:36:00,P07,Veggie Garden,Veggie,Small,1,9.78,9.78
11879,2024-03-18,17:07:00,P04,BBQ Chicken,Chicken,Small,1,11.47,11.47
11880,2024-08-11,18:27:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
11881,2024-10-31,18:02:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
11882,2024-12-24,21:28:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
11883,2024-07-13,18:45:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
11884,2024-03-27,16:54:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
11885,2024-06-02,17:27:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
11886,2024-07-28,22:35:00,P06,Buffalo Chicken,Chicken,Medium,2,10.5,21.0
11887,2024-09-11,21:50:00,P01,Margherita,Classic,Large,2,10.0,20.0
11888,2024-03-16,15:59:00,P03,Hawaiian,Classic,Medium,2,16.0,32.0
11889,2024-02-25,17:27:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
11890,2024-07-23,10:02:00,P15,Truffle Mushroom,Specialty,Large,1,23.75,23.75
11891,2024-07-09,11:22:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
11892,2024-02-24,13:27:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
11893,2024-09-20,12:29:00,P12,Paneer Tikka,Specialty,Large,4,16.25,65.0
11894,2024-03-29,14:29:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
11895,2024-12-15,11:24:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
11896,2024-02-28,17:37:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
11897,2024-01-28,10:35:00,P09,Spinach Feta,Veggie,Large,1,11.88,11.88
11898,2024-02-20,16:22:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
11899,2024-02-15,19:13:00,P05,Chicken Supreme,Chicken,Small,1,14.45,14.45
11900,2024-04-15,21:23:00,P12,Paneer Tikka,Specialty,Small,3,11.05,33.15
11901,2024-01-07,13:38:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
11902,2024-11-30,10:02:00,P01,Margherita,Classic,Medium,3,8.0,24.0
11903,2024-09-14,16:56:00,P11,Cheese Burst,Cheese,Medium,2,16.5,33.0
11904,2024-07-26,14:08:00,P01,Margherita,Classic,Medium,2,8.0,16.0
11905,2024-05-19,22:23:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
11906,2024-10-15,20:17:00,P03,Hawaiian,Classic,Small,2,13.6,27.2
11907,2024-04-27,14:14:00,P14,Mexican Green,Specialty,Large,2,12.5,25.0
11908,2024-05-02,16:24:00,P05,Chicken Supreme,Chicken,Small,2,14.45,28.9
11909,2024-05-21,13:39:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
11910,2024-06-12,12:43:00,P02,Pepperoni,Classic,Medium,4,12.0,48.0
11911,2024-11-30,20:23:00,P04,BBQ Chicken,Chicken,Large,2,16.88,33.76
11912,2024-03-15,21:50:00,P13,Farmhouse,Specialty,Large,2,21.88,43.76
11913,2024-07-16,14:07:00,P15,Truffle Mushroom,Specialty,Large,3,23.75,71.25
11914,2024-11-30,15:51:00,P05,Chicken Supreme,Chicken,Small,1,14.45,14.45
11915,2024-08-11,19:09:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
11916,2024-01-28,21:42:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
11917,2024-12-29,17:36:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
11918,2024-09-02,22:09:00,P08,Veggie Supreme,Veggie,Medium,2,15.5,31.0
11919,2024-07-24,14:10:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
11920,2024-04-24,19:39:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
11921,2024-01-19,13:53:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
11922,2024-09-30,16:52:00,P01,Margherita,Classic,Large,1,10.0,10.0
11923,2024-05-19,19:12:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
11924,2024-01-21,14:28:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
11925,2024-08-08,11:26:00,P12,Paneer Tikka,Specialty,Small,1,11.05,11.05
11926,2024-01-29,21:57:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
11927,2024-10-01,21:22:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
11928,2024-03-03,13:09:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
11929,2024-12-07,16:22:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
11930,2024-01-11,21:30:00,P01,Margherita,Classic,Medium,4,8.0,32.0
11931,2024-03-12,14:38:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
11932,2024-02-17,21:15:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
11933,2024-04-04,18:47:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
11934,2024-07-26,14:34:00,P09,Spinach Feta,Veggie,Small,2,8.07,16.14
11935,2024-03-17,22:26:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
11936,2024-12-25,10:36:00,P12,Paneer Tikka,Specialty,Small,2,11.05,22.1
11937,2024-04-11,22:57:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
11938,2024-09-09,20:33:00,P12,Paneer Tikka,Specialty,Small,3,11.05,33.15
11939,2024-04-03,15:45:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
11940,2024-08-04,13:34:00,P01,Margherita,Classic,Large,1,10.0,10.0
11941,2024-10-23,11:43:00,P01,Margherita,Classic,Medium,1,8.0,8.0
11942,2024-03-30,20:26:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
11943,2024-04-18,20:45:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
11944,2024-04-15,12:28:00,P10,Four Cheese,Cheese,Small,3,10.62,31.86
11945,2024-09-19,11:15:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
11946,2024-02-18,18:31:00,P07,Veggie Garden,Veggie,Medium,2,11.5,23.0
11947,2024-03-29,21:31:00,P06,Buffalo Chicken,Chicken,Medium,2,10.5,21.0
11948,2024-01-19,12:57:00,P02,Pepperoni,Classic,Large,3,15.0,45.0
11949,2024-02-29,12:49:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
11950,2024-01-29,20:05:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
11951,2024-03-23,14:44:00,P01,Margherita,Classic,Large,1,10.0,10.0
11952,2024-07-15,19:34:00,P03,Hawaiian,Classic,Small,2,13.6,27.2
11953,2024-05-26,10:53:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
11954,2024-02-04,10:12:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
11955,2024-07-24,22:57:00,P15,Truffle Mushroom,Specialty,Small,1,16.15,16.15
11956,2024-02-17,18:42:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
11957,2024-09-29,14:52:00,P09,Spinach Feta,Veggie,Large,2,11.88,23.76
11958,2024-01-15,11:47:00,P06,Buffalo Chicken,Chicken,Medium,2,10.5,21.0
11959,2024-09-26,22:32:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
11960,2024-06-14,16:10:00,P12,Paneer Tikka,Specialty,Small,2,11.05,22.1
11961,2024-01-11,18:47:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
11962,2024-09-04,19:02:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
11963,2024-01-25,10:21:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
11964,2024-08-08,19:33:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
11965,2024-03-30,18:08:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
11966,2024-02-09,22:10:00,P08,Veggie Supreme,Veggie,Medium,2,15.5,31.0
11967,2024-09-19,15:01:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
11968,2024-09-12,13:57:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
11969,2024-11-06,22:53:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
11970,2024-08-04,22:12:00,P01,Margherita,Classic,Large,1,10.0,10.0
11971,2024-06-20,15:25:00,P01,Margherita,Classic,Large,1,10.0,10.0
11972,2024-05-07,15:13:00,P12,Paneer Tikka,Specialty,Small,1,11.05,11.05
11973,2024-01-24,15:39:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
11974,2024-06-25,14:42:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
11975,2024-11-14,19:09:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
11976,2024-12-27,14:57:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
11977,2024-09-26,18:06:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
11978,2024-10-21,19:30:00,P06,Buffalo Chicken,Chicken,Large,2,13.12,26.24
11979,2024-06-26,17:47:00,P13,Farmhouse,Specialty,Small,2,14.88,29.76
11980,2024-11-02,18:46:00,P12,Paneer Tikka,Specialty,Small,1,11.05,11.05
11981,2024-02-07,18:14:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
11982,2024-12-10,16:25:00,P12,Paneer Tikka,Specialty,Large,2,16.25,32.5
11983,2024-09-08,17:17:00,P06,Buffalo Chicken,Chicken,Large,2,13.12,26.24
11984,2024-05-28,12:00:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
11985,2024-09-25,15:31:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
11986,2024-12-16,18:01:00,P01,Margherita,Classic,Medium,2,8.0,16.0
11987,2024-10-07,14:44:00,P11,Cheese Burst,Cheese,XL,1,24.75,24.75
11988,2024-09-06,15:38:00,P07,Veggie Garden,Veggie,Medium,3,11.5,34.5
11989,2024-01-03,15:21:00,P06,Buffalo Chicken,Chicken,Large,2,13.12,26.24
11990,2024-04-13,10:51:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
11991,2024-10-14,10:55:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
11992,2024-12-03,17:02:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
11993,2024-03-10,10:54:00,P09,Spinach Feta,Veggie,XL,1,14.25,14.25
11994,2024-09-03,15:30:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
11995,2024-05-28,10:31:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
11996,2024-04-11,17:00:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
11997,2024-11-17,14:23:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
11998,2024-12-12,13:46:00,P01,Margherita,Classic,Large,4,10.0,40.0
11999,2024-11-13,14:41:00,P01,Margherita,Classic,Large,1,10.0,10.0
12000,2024-02-06,12:37:00,P04,BBQ Chicken,Chicken,Large,3,16.88,50.64
12001,2024-06-29,11:45:00,P03,Hawaiian,Classic,Small,3,13.6,40.8
12002,2024-04-03,13:42:00,P03,Hawaiian,Classic,Small,1,13.6,13.6
12003,2024-08-31,16:14:00,P13,Farmhouse,Specialty,Medium,2,17.5,35.0
12004,2024-01-23,18:14:00,P03,Hawaiian,Classic,Small,1,13.6,13.6
12005,2024-05-19,11:05:00,P03,Hawaiian,Classic,XL,2,24.0,48.0
12006,2024-03-22,18:49:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
12007,2024-12-09,15:27:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
12008,2024-11-30,12:04:00,P11,Cheese Burst,Cheese,Small,1,14.03,14.03
12009,2024-05-11,10:52:00,P01,Margherita,Classic,Medium,1,8.0,8.0
12010,2024-01-10,21:04:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
12011,2024-05-14,21:22:00,P01,Margherita,Classic,Small,1,6.8,6.8
12012,2024-09-14,13:48:00,P01,Margherita,Classic,Medium,1,8.0,8.0
12013,2024-08-24,14:04:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
12014,2024-05-27,19:43:00,P02,Pepperoni,Classic,XL,1,18.0,18.0
12015,2024-04-17,16:05:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
12016,2024-08-08,19:50:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
12017,2024-03-20,11:30:00,P04,BBQ Chicken,Chicken,XL,1,20.25,20.25
12018,2024-12-21,18:57:00,P13,Farmhouse,Specialty,Large,2,21.88,43.76
12019,2024-06-09,20:18:00,P01,Margherita,Classic,XL,1,12.0,12.0
12020,2024-02-01,18:22:00,P10,Four Cheese,Cheese,XL,2,18.75,37.5
12021,2024-01-03,10:35:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
12022,2024-02-17,16:04:00,P08,Veggie Supreme,Veggie,Large,3,19.38,58.14
12023,2024-11-28,20:45:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
12024,2024-10-04,10:22:00,P01,Margherita,Classic,Medium,1,8.0,8.0
12025,2024-07-10,21:52:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
12026,2024-02-24,14:20:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
